City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag7,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag7,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag7,CO_lag1,CO_lag2,CO_lag3,CO_lag7,O3_lag1,O3_lag2,O3_lag3,O3_lag7,AQI_rolling7_mean,AQI_rolling7_std,AQI_rolling30_mean,AQI_rolling30_std,PM2.5_rolling7_mean,PM10_rolling7_mean
Delhi,2015-03-28,102.22,212.96,22.14,29.41,40.44,32.82,10.47,17.16,40.23,3.87,9.33,2.54,323.0,Very Poor,2015,3,Spring,287.0,358.0,340.0,248.0,62.27,109.78,107.26,96.28,117.81,217.9,201.08,172.91,24.76,33.02,33.82,29.21,10.91,9.3,11.82,7.31,9.29,12.67,11.69,8.82,31.08,40.0,45.78,25.97,296.14285714285717,51.1775620476673,255.06666666666666,59.46945511734611,89.15285714285714,168.95000000000002
Delhi,2015-03-29,104.36,202.01,23.55,33.86,43.2,37.35,13.28999999999995,16.92,32.84,3.96,9.87,2.51,360.0,Very Poor,2015,3,Spring,323.0,287.0,358.0,204.0,102.22,62.27,109.78,72.2,212.96,117.81,217.9,122.12,29.41,24.76,33.02,20.27,17.16,10.91,9.3,4.4,10.47,9.29,12.67,8.5,40.23,31.08,40.0,25.48,318.42857142857144,36.11489601654287,256.56666666666666,61.56391875079139,93.74714285714286,180.36285714285714
Delhi,2015-03-30,44.19,57.0,7.11,17.6,19.91,28.77,9.58,7.75,26.81,1.45,3.4,1.53,268.0,Poor,2015,3,Spring,360.0,323.0,287.0,271.0,104.36,102.22,62.27,78.47,202.01,212.96,117.81,131.42,33.86,29.41,24.76,23.04,16.92,17.16,10.91,4.07,14.42,10.47,9.29,8.6,32.84,40.23,31.08,27.1,318.0,36.783148315498906,255.16666666666666,60.77946757056153,88.85,169.73142857142858
Delhi,2015-03-31,55.66,78.64,10.22,20.13,26.74,30.62,9.56,9.34,34.15,2.01,4.89,1.8,283.0,Poor,2015,3,Spring,268.0,360.0,323.0,290.0,44.19,104.36,102.22,91.87,57.0,202.01,212.96,179.36,17.6,33.86,29.41,30.01,7.75,16.92,17.16,7.35,9.58,14.42,10.47,10.1,26.81,32.84,40.23,34.78,317.0,37.753587026047235,253.8,59.628389443169006,83.67714285714285,155.34285714285713
Delhi,2015-04-01,112.86,167.6,24.6,32.71,45.12,36.05,10.15,19.48,38.45,4.04,9.07,2.42,309.0,Very Poor,2015,4,Spring,283.0,268.0,360.0,340.0,55.66,44.19,104.36,107.26,78.64,57.0,202.01,201.08,20.13,17.6,33.86,33.82,9.34,7.75,16.92,11.82,9.56,9.58,14.42,11.69,34.15,26.81,32.84,45.78,312.57142857142856,36.39989534260185,256.56666666666666,60.216668177812714,84.47714285714285,150.56
Delhi,2015-04-02,78.51,112.78,9.82,20.54,27.51,31.04,6.72,14.37,35.54,2.17,4.2,2.32,249.0,Poor,2015,4,Spring,309.0,283.0,268.0,358.0,112.86,55.66,44.19,109.78,167.6,78.64,57.0,217.9,32.71,20.13,17.6,33.02,19.48,9.34,7.75,9.3,10.15,9.56,9.58,12.67,38.45,34.15,26.81,40.0,297.0,37.03601850451321,256.0,60.204822810595445,80.01,135.54285714285714
Delhi,2015-04-03,66.52,76.05,11.21,18.47,27.79,35.48,8.24,10.62,24.85,2.32,5.02,3.05,245.0,Poor,2015,4,Spring,249.0,309.0,283.0,287.0,78.51,112.86,55.66,62.27,112.78,167.6,78.64,117.81,20.54,32.71,20.13,24.76,14.37,19.48,9.34,10.91,6.72,10.15,9.56,9.29,35.54,38.45,34.15,31.08,291.0,41.99603155854898,257.5,59.31549195789341,80.61714285714287,129.57714285714286
Delhi,2015-04-04,62.56,86.11,10.66,24.96,30.36,28.46,5.52,12.94,27.98,2.39,6.04,2.45,229.0,Poor,2015,4,Spring,245.0,249.0,309.0,323.0,66.52,78.51,112.86,102.22,76.05,112.78,167.6,212.96,18.47,20.54,32.71,29.41,10.62,14.37,19.48,17.16,8.24,6.72,10.15,10.47,24.85,35.54,38.45,40.23,277.57142857142856,44.98094834800265,255.96666666666667,59.44193535006192,74.95142857142856,111.45571428571428
Delhi,2015-04-05,78.61,145.1,13.0,27.75,39.45,32.3,7.97,16.72,40.79,3.3,8.08,2.19,234.0,Poor,2015,4,Spring,229.0,245.0,249.0,360.0,62.56,66.52,78.51,104.36,86.11,76.05,112.78,202.01,24.96,18.47,20.54,33.86,12.94,10.62,14.37,16.92,5.52,8.24,6.72,14.42,27.98,24.85,35.54,32.84,259.57142857142856,28.79732130399756,253.03333333333333,58.229914893513026,71.27285714285713,103.32571428571428
Delhi,2015-04-06,119.7,195.47,34.3,32.83,59.96,44.66,11.01,16.63,30.32,5.7,14.32,2.64,343.0,Very Poor,2015,4,Spring,234.0,229.0,245.0,268.0,78.61,62.56,66.52,44.19,145.1,86.11,76.05,57.0,27.75,24.96,18.47,17.6,16.72,12.94,10.62,7.75,7.97,5.52,8.24,9.58,40.79,27.98,24.85,26.81,270.2857142857143,42.936830676837246,257.26666666666665,60.033285786294186,82.05999999999999,123.10714285714286
Delhi,2015-04-07,66.09,95.81,7.57,24.47,30.04,29.78,7.29,8.34,43.23,1.89,4.65,1.89,262.0,Poor,2015,4,Spring,343.0,234.0,229.0,283.0,119.7,78.61,62.56,55.66,195.47,145.1,86.11,78.64,32.83,27.75,24.96,20.13,16.63,16.72,12.94,9.34,11.01,7.97,5.52,9.56,30.32,40.79,27.98,34.15,267.2857142857143,42.632985217685494,262.4,53.002016877695,83.55,125.55999999999999
Delhi,2015-04-08,95.34,120.2,11.64,34.72,37.7,24.84,9.28,17.99,61.68,2.72,7.17,2.06,308.0,Very Poor,2015,4,Spring,262.0,343.0,234.0,309.0,66.09,119.7,78.61,112.86,95.81,195.47,145.1,167.6,24.47,32.83,27.75,32.71,8.34,16.63,16.72,19.48,7.29,11.01,7.97,10.15,43.23,30.32,40.79,38.45,267.14285714285717,42.471278810620774,266.1,52.146577234190495,81.04714285714286,118.78857142857143
Delhi,2015-04-09,63.57,148.17,11.33,35.15,41.13,30.04,6.57,10.48,35.18,2.45,6.82,2.1,293.0,Poor,2015,4,Spring,308.0,262.0,343.0,249.0,95.34,66.09,119.7,78.51,120.2,95.81,195.47,112.78,34.72,24.47,32.83,20.54,17.99,8.34,16.63,14.37,9.28,7.29,11.01,6.72,61.68,43.23,30.32,35.54,273.42857142857144,42.59443290250124,267.93333333333334,52.09138742324085,78.91285714285713,123.8442857142857
Delhi,2015-04-10,96.56,203.67,17.46,52.77,62.06,30.32,4.63,15.8,59.88,3.47,9.68,2.29,290.0,Poor,2015,4,Spring,293.0,308.0,262.0,245.0,63.57,95.34,66.09,66.52,148.17,120.2,95.81,76.05,35.15,34.72,24.47,18.47,10.48,17.99,8.34,10.62,6.57,9.28,7.29,8.24,35.18,61.68,43.23,24.85,279.85714285714283,40.95293465849336,268.46666666666664,52.2373451649782,83.20428571428572,142.07571428571427
Delhi,2015-04-11,131.39,234.65,22.86,59.52,72.68,34.01,5.84,21.5,73.72,4.56,14.16,2.57,375.0,Very Poor,2015,4,Spring,290.0,293.0,308.0,229.0,96.56,63.57,95.34,62.56,203.67,148.17,120.2,86.11,52.77,35.15,34.72,24.96,15.8,10.48,17.99,12.94,4.63,6.57,9.28,5.52,59.88,35.18,61.68,27.98,300.7142857142857,47.40504293045285,270.46666666666664,55.147909788341046,93.03714285714285,163.29571428571427
Delhi,2015-04-12,75.35,91.73,9.63,45.3,40.75,28.79,7.73,13.08,49.21,1.98,6.71,1.85,293.0,Poor,2015,4,Spring,375.0,290.0,293.0,234.0,131.39,96.56,63.57,78.61,234.65,203.67,148.17,145.1,59.52,52.77,35.15,27.75,21.5,15.8,10.48,16.72,5.84,4.63,6.57,7.97,73.72,59.88,35.18,40.79,309.14285714285717,37.8480671960429,270.0,54.88671719221277,92.57142857142857,155.67142857142858
Delhi,2015-04-13,86.49,116.62,14.18,50.3,56.07,38.86,3.67,14.99,62.52,2.5,8.84,2.06,247.0,Poor,2015,4,Spring,293.0,375.0,290.0,343.0,75.35,131.39,96.56,119.7,91.73,234.65,203.67,195.47,45.3,59.52,52.77,32.83,13.08,21.5,15.8,16.63,7.73,5.84,4.63,11.01,49.21,73.72,59.88,30.32,295.42857142857144,40.81199636894803,271.3,53.819077504619955,87.82714285714285,144.40714285714284
Delhi,2015-04-14,77.07,132.68,13.41,42.65,50.06,36.68,6.85,14.04,55.44,2.13,7.25,2.0,232.0,Poor,2015,4,Spring,247.0,293.0,375.0,262.0,86.49,75.35,131.39,66.09,116.62,91.73,234.65,95.81,50.3,45.3,59.52,24.47,14.99,13.08,21.5,8.34,3.67,7.73,5.84,7.29,62.52,49.21,73.72,43.23,291.14285714285717,46.135411458836764,273.53333333333336,50.54648480791512,89.39571428571428,149.67428571428573
Delhi,2015-04-15,98.79,161.43,18.39,47.41,45.1,34.8,11.65,13.75,31.14,2.4,7.07,2.16,316.0,Very Poor,2015,4,Spring,232.0,247.0,293.0,308.0,77.07,86.49,75.35,95.34,132.68,116.62,91.73,120.2,42.65,50.3,45.3,34.72,14.04,14.99,13.08,17.99,6.85,3.67,7.73,9.28,55.44,62.52,49.21,61.68,292.2857142857143,46.717998978674224,277.8,48.43580892487403,89.88857142857141,155.56428571428572
Delhi,2015-04-16,81.81,164.56,18.2,44.06,58.92,37.84,5.94,21.44,59.29,2.64,10.67,2.37,295.0,Poor,2015,4,Spring,316.0,232.0,247.0,293.0,98.79,77.07,86.49,63.57,161.43,132.68,116.62,148.17,47.41,42.65,50.3,35.15,13.75,14.04,14.99,10.48,11.65,6.85,3.67,6.57,31.14,55.44,62.52,35.18,292.57142857142856,46.72920979022677,280.4,47.13560774235746,92.49428571428572,157.9057142857143
Delhi,2015-04-17,65.78,180.67,18.75,40.09,55.98,30.04,7.38,14.34,54.47,3.23,10.23,3.16,246.0,Poor,2015,4,Spring,295.0,316.0,232.0,290.0,81.81,98.79,77.07,96.56,164.56,161.43,132.68,203.67,44.06,47.41,42.65,52.77,21.44,13.75,14.04,15.8,5.94,11.65,6.85,4.63,59.29,31.14,55.44,59.88,286.2857142857143,49.97904322718408,282.23333333333335,44.53645026603331,88.09714285714286,154.62000000000003
Delhi,2015-04-18,119.82,268.65,26.27,51.11,66.92,28.99,8.21,17.21,65.72,4.32,13.89,4.52,378.0,Very Poor,2015,4,Spring,246.0,295.0,316.0,375.0,65.78,81.81,98.79,131.39,180.67,164.56,161.43,234.65,40.09,44.06,47.41,59.52,14.34,21.44,13.75,21.5,7.38,5.94,11.65,5.84,54.47,59.29,31.14,73.72,286.7142857142857,50.87145331032656,286.8333333333333,47.078132659576134,86.4442857142857,159.47714285714284
Delhi,2015-04-19,125.53,308.82,32.69,64.73,87.58,34.39,8.84,18.02,65.08,4.88,17.48,4.88,406.0,Severe,2015,4,Spring,378.0,246.0,295.0,293.0,119.82,65.78,81.81,75.35,268.65,180.67,164.56,91.73,51.11,40.09,44.06,45.3,17.21,14.34,21.44,13.08,8.21,7.38,5.94,7.73,65.72,54.47,59.29,49.21,302.85714285714283,68.18217893122444,292.73333333333335,50.543892385443236,93.61285714285715,190.48999999999998
Delhi,2015-04-20,121.51,336.63,18.14,60.41,68.41,33.63,6.75,20.98,87.04,3.08,10.2,4.6,392.0,Very Poor,2015,4,Spring,406.0,378.0,246.0,247.0,125.53,119.82,65.78,86.49,308.82,268.65,180.67,116.62,64.73,51.11,40.09,50.3,18.02,17.21,14.34,14.99,8.84,8.21,7.38,3.67,65.08,65.72,54.47,62.52,323.57142857142856,70.37484669694878,297.53333333333336,52.93049009417157,98.61571428571429,221.92000000000002
Delhi,2015-04-21,114.5,327.81,23.52,50.7,63.45,30.3,6.84,19.38,74.49,4.22,13.04,4.27,391.0,Very Poor,2015,4,Spring,392.0,406.0,378.0,232.0,121.51,125.53,119.82,77.07,336.63,308.82,268.65,132.68,60.41,64.73,51.11,42.65,20.98,18.02,17.21,14.04,6.75,8.84,8.21,6.85,87.04,65.08,65.72,55.44,346.2857142857143,60.91719594584743,303.76666666666665,52.545338933897426,103.96285714285715,249.79571428571427
Delhi,2015-04-22,101.83,279.41,26.26,55.27,72.67,24.36,7.36,19.29,69.41,4.74,14.52,3.72,368.0,Very Poor,2015,4,Spring,391.0,392.0,406.0,316.0,114.5,121.51,125.53,98.79,327.81,336.63,308.82,161.43,50.7,60.41,64.73,47.41,19.38,20.98,18.02,13.75,6.84,6.75,8.84,11.65,74.49,87.04,65.08,31.14,353.7142857142857,59.768203045081655,307.0,53.43639467499714,104.39714285714285,266.65
Delhi,2015-04-23,118.57,273.68,33.93,76.46,96.19,29.32,6.58,21.81,76.14,5.0,18.21,4.45,365.0,Very Poor,2015,4,Spring,368.0,391.0,392.0,295.0,101.83,114.5,121.51,81.81,279.41,327.81,336.63,164.56,55.27,50.7,60.41,44.06,19.29,19.38,20.98,21.44,7.36,6.84,6.75,5.94,69.41,74.49,87.04,59.29,363.7142857142857,53.87242425618245,309.5,54.36007028490032,109.64857142857143,282.23857142857145
Delhi,2015-04-24,143.22,313.53,42.58,88.61,108.55,36.5,6.42,26.89,89.42,5.63,22.15,4.61,383.0,Very Poor,2015,4,Spring,365.0,368.0,391.0,246.0,118.57,101.83,114.5,65.78,273.68,279.41,327.81,180.67,76.46,55.27,50.7,40.09,21.81,19.29,19.38,14.34,6.58,7.36,6.84,7.38,76.14,69.41,74.49,54.47,383.2857142857143,14.418902936936423,310.93333333333334,55.74135673424808,120.71142857142857,301.2185714285714
Delhi,2015-04-25,106.76,318.88,22.5,58.87,71.34,37.0,6.75,17.56,93.54,3.15,12.73,3.99,367.0,Very Poor,2015,4,Spring,383.0,365.0,368.0,378.0,143.22,118.57,101.83,119.82,313.53,273.68,279.41,268.65,88.61,76.46,55.27,51.11,26.89,21.81,19.29,17.21,6.42,6.58,7.36,8.21,89.42,76.14,69.41,65.72,381.7142857142857,15.638779638177002,311.23333333333335,56.02689214723722,118.8457142857143,308.39428571428573
Delhi,2015-04-26,65.36,160.3,13.17,31.23,38.68,32.83,8.44,12.67,77.43,1.9,6.65,2.72,334.0,Very Poor,2015,4,Spring,367.0,383.0,365.0,406.0,106.76,143.22,118.57,125.53,318.88,313.53,273.68,308.82,58.87,88.61,76.46,64.73,17.56,26.89,21.81,18.02,6.75,6.42,6.58,8.84,93.54,89.42,76.14,65.08,371.42857142857144,20.057061456896918,312.8,55.983002346463415,110.25,287.1771428571429
Delhi,2015-04-27,67.08,174.5,13.18,35.54,44.09,32.27,4.76,11.92,70.74,1.86,6.09,2.97,258.0,Poor,2015,4,Spring,334.0,367.0,383.0,392.0,65.36,106.76,143.22,121.51,160.3,318.88,313.53,336.63,31.23,58.87,88.61,60.41,12.67,17.56,26.89,20.98,8.44,6.75,6.42,6.75,77.43,93.54,89.42,87.04,352.2857142857143,45.261147009012554,310.6333333333333,56.82610093193468,102.4742857142857,264.0157142857143
Delhi,2015-04-28,81.37,141.25,11.98,34.88,43.91,29.46,4.67,13.97,70.42,1.66,6.08,2.79,234.0,Poor,2015,4,Spring,258.0,334.0,367.0,391.0,67.08,65.36,106.76,114.5,174.5,160.3,318.88,327.81,35.54,31.23,58.87,50.7,11.92,12.67,17.56,19.38,4.76,8.44,6.75,6.84,70.74,77.43,93.54,74.49,329.85714285714283,59.529904449860595,306.43333333333334,57.70118228235538,97.74142857142856,237.3642857142857
Delhi,2015-04-29,63.76,131.56,12.09,42.98,51.34,29.93,7.16,13.98,61.86,1.94,7.31,2.68,257.0,Poor,2015,4,Spring,234.0,258.0,334.0,368.0,81.37,67.08,65.36,101.83,141.25,174.5,160.3,279.41,34.88,35.54,31.23,55.27,13.97,11.92,12.67,19.29,4.67,4.76,8.44,7.36,70.42,70.74,77.43,69.41,314.0,62.39123870117238,306.06666666666666,57.988068530983305,92.30285714285712,216.2428571428571
Delhi,2015-04-30,60.56,171.42,12.0,43.9,48.72,29.08,7.33,12.85,60.18,2.03,6.47,2.71,259.0,Poor,2015,4,Spring,257.0,234.0,258.0,365.0,63.76,81.37,67.08,118.57,131.56,141.25,174.5,273.68,42.98,34.88,35.54,76.46,13.98,13.97,11.92,21.81,7.16,4.67,4.76,6.58,61.86,70.42,70.74,76.14,298.85714285714283,60.793170042444075,305.26666666666665,58.480726759325115,84.01571428571428,201.6342857142857
Delhi,2015-05-01,76.1,192.81,13.14,42.99,52.01,26.55,7.63,13.1,53.16,2.02,9.5,2.21,279.0,Poor,2015,5,Spring,259.0,257.0,234.0,383.0,60.56,63.76,81.37,143.22,171.42,131.56,141.25,313.53,43.9,42.98,34.88,88.61,12.85,13.98,13.97,26.89,7.33,7.16,4.67,6.42,60.18,61.86,70.42,89.42,284.0,48.20788317277569,304.26666666666665,58.670872367536944,74.42714285714285,184.3885714285714
Delhi,2015-05-02,72.66,206.1,25.56,62.09,76.22,26.99,9.46,16.16,43.06,3.47,15.83,,312.0,Very Poor,2015,5,Spring,279.0,259.0,257.0,367.0,76.1,60.56,63.76,106.76,192.81,171.42,131.56,318.88,42.99,43.9,42.98,58.87,13.1,12.85,13.98,17.56,7.63,7.33,7.16,6.75,53.16,60.18,61.86,93.54,276.14285714285717,35.135113355106384,306.3666666666667,57.7446718445674,69.55571428571429,168.27714285714288
Delhi,2015-05-03,121.94,334.02,52.12,83.3,100.84,35.46,11.95,19.43,41.71,6.62,32.11,,372.0,Very Poor,2015,5,Spring,312.0,279.0,259.0,334.0,72.66,76.1,60.56,65.36,206.1,192.81,171.42,160.3,62.09,42.99,43.9,31.23,16.16,13.1,12.85,12.67,9.46,7.63,7.33,8.44,43.06,53.16,60.18,77.43,281.57142857142856,46.622087551063544,310.6,57.74593581758172,77.63857142857144,193.09428571428572
Delhi,2015-05-04,108.98,326.71,52.0,85.5,112.64,31.33,8.08,17.53,37.7,6.19,26.87,,387.0,Very Poor,2015,5,Spring,372.0,312.0,279.0,258.0,121.94,72.66,76.1,67.08,334.02,206.1,192.81,174.5,83.3,62.09,42.99,35.54,19.43,16.16,13.1,11.92,11.95,9.46,7.63,4.76,41.71,43.06,53.16,70.74,300.0,59.47548514584247,315.8666666666667,57.250046428731764,83.62428571428572,214.8385714285714
Delhi,2015-05-05,145.99,366.85,75.13,107.85,150.76,35.82,6.65,26.0,50.27,7.43,35.57,,408.0,Severe,2015,5,Spring,387.0,372.0,312.0,234.0,108.98,121.94,72.66,81.37,326.71,334.02,206.1,141.25,85.5,83.3,62.09,34.88,17.53,19.43,16.16,13.97,8.08,11.95,9.46,4.67,37.7,41.71,43.06,70.42,324.85714285714283,63.51752664010302,321.6666666666667,57.48363085341722,92.85571428571428,247.06714285714287
Delhi,2015-05-06,171.33,346.98,53.42,87.88,122.67,39.27,7.1,25.26,92.66,5.92,28.97,,398.0,Very Poor,2015,5,Spring,408.0,387.0,372.0,257.0,145.99,108.98,121.94,63.76,366.85,326.71,334.02,131.56,107.85,85.5,83.3,42.98,26.0,17.53,19.43,13.98,6.65,8.08,11.95,7.16,50.27,37.7,41.71,61.86,345.0,60.70694633510525,323.5,59.04337972757959,108.22285714285715,277.84142857142854
Delhi,2015-05-07,117.76,343.12,19.74,63.18,73.07,35.52,9.64,24.63,75.6,3.99,12.65,,403.0,Severe,2015,5,Spring,398.0,408.0,387.0,259.0,171.33,145.99,108.98,60.56,346.98,366.85,326.71,171.42,87.88,107.85,85.5,43.9,25.26,26.0,17.53,12.85,7.1,6.65,8.08,7.33,92.66,50.27,37.7,60.18,365.57142857142856,50.19580707209588,328.2,59.58847377552586,116.39428571428573,302.37
Delhi,2015-05-08,90.66,305.38,25.55,56.54,73.9,30.52,6.65,20.79,74.84,3.96,8.6,,361.0,Very Poor,2015,5,Spring,403.0,398.0,408.0,279.0,117.76,171.33,145.99,76.1,343.12,346.98,366.85,192.81,63.18,87.88,107.85,42.99,24.63,25.26,26.0,13.1,9.64,7.1,6.65,7.63,75.6,92.66,50.27,53.16,377.2857142857143,33.37521178816383,329.96666666666664,59.7543727058635,118.47428571428573,318.45142857142855
Delhi,2015-05-09,106.4,285.38,43.33,63.57,96.25,34.25,9.35,18.15,76.38,4.09,11.93,,378.0,Very Poor,2015,5,Spring,361.0,403.0,398.0,312.0,90.66,117.76,171.33,72.66,305.38,343.12,346.98,206.1,56.54,63.18,87.88,62.09,20.79,24.63,25.26,16.16,6.65,9.64,7.1,9.46,74.84,75.6,92.66,43.06,386.7142857142857,17.31775857046154,332.8,59.95596084943757,123.29428571428572,329.77714285714285
Delhi,2015-05-10,101.21,283.47,20.83,57.51,65.08,31.32,10.6,16.92,67.97,3.3,10.36,,381.0,Very Poor,2015,5,Spring,378.0,361.0,403.0,372.0,106.4,90.66,117.76,121.94,285.38,305.38,343.12,334.02,63.57,56.54,63.18,83.3,18.15,20.79,24.63,19.43,9.35,6.65,9.64,11.95,76.38,74.84,75.6,41.71,388.0,16.350331291241957,335.8333333333333,60.017861326116055,120.33285714285715,322.55571428571426
Delhi,2015-05-11,97.57,336.82,11.91,42.7,48.43,36.11,8.79,15.11,87.93,2.21,5.94,,388.0,Very Poor,2015,5,Spring,381.0,378.0,361.0,387.0,101.21,106.4,90.66,108.98,283.47,285.38,305.38,326.71,57.51,63.57,56.54,85.5,16.92,18.15,20.79,17.53,10.6,9.35,6.65,8.08,67.97,76.38,74.84,37.7,388.14285714285717,16.344505411387946,336.26666666666665,60.35637459310297,118.70285714285716,324.0
Delhi,2015-05-12,96.34,293.26,11.54,43.04,48.09,52.21,6.27,10.84,83.43,1.74,5.4,,346.0,Very Poor,2015,5,Spring,388.0,381.0,378.0,408.0,97.57,101.21,106.4,145.99,336.82,283.47,285.38,366.85,42.7,57.51,63.57,107.85,15.11,16.92,18.15,26.0,8.79,10.6,9.35,6.65,87.93,67.97,76.38,50.27,379.2857142857143,20.147078247348674,338.03333333333336,59.819546645887556,111.61,313.4871428571428
Delhi,2015-05-13,83.42,174.52,10.5,48.61,45.79,56.95,8.14,9.08,55.62,2.29,7.15,,328.0,Very Poor,2015,5,Spring,346.0,388.0,381.0,398.0,96.34,97.57,101.21,171.33,293.26,336.82,283.47,346.98,43.04,42.7,57.51,87.88,10.84,15.11,16.92,25.26,6.27,8.79,10.6,7.1,83.43,87.93,67.97,92.66,369.2857142857143,25.869636550174377,340.73333333333335,57.34585535535029,99.05142857142857,288.85
Delhi,2015-05-14,78.06,196.08,16.38,42.22,53.26,47.74,7.24,10.42,57.1,2.49,7.56,,291.0,Poor,2015,5,Spring,328.0,346.0,388.0,403.0,83.42,96.34,97.57,117.76,174.52,293.26,336.82,343.12,48.61,43.04,42.7,63.18,9.08,10.84,15.11,24.63,8.14,6.27,8.79,9.64,55.62,83.43,87.93,75.6,353.2857142857143,34.67811166386432,342.7,54.425621501844546,93.38,267.8442857142857
Delhi,2015-05-15,97.87,240.34,27.46,63.55,81.14,44.08,10.81,15.02,77.87,3.2,11.05,,396.0,Very Poor,2015,5,Spring,291.0,328.0,346.0,361.0,78.06,83.42,96.34,90.66,196.08,174.52,293.26,305.38,42.22,48.61,43.04,56.54,10.42,9.08,10.84,20.79,7.24,8.14,6.27,6.65,57.1,55.62,83.43,74.84,358.2857142857143,38.308894901464406,345.3666666666667,55.02882212411773,94.41,258.55285714285714
Delhi,2015-05-16,77.52,186.28,24.05,75.5,91.36,41.94,6.17,15.03,73.24,2.16,5.81,,297.0,Poor,2015,5,Spring,396.0,291.0,328.0,378.0,97.87,78.06,83.42,106.4,240.34,196.08,174.52,285.38,63.55,42.22,48.61,63.57,15.02,10.42,9.08,18.15,10.81,7.24,8.14,9.35,77.87,57.1,55.62,76.38,346.7142857142857,43.27321837547375,345.43333333333334,54.966876127940374,90.28428571428572,244.39571428571432
Delhi,2015-05-17,97.16,188.39,15.83,57.63,65.15,43.23,8.4,20.15,70.29,1.68,4.74,,345.0,Very Poor,2015,5,Spring,297.0,396.0,291.0,381.0,77.52,97.87,78.06,101.21,186.28,240.34,196.08,283.47,75.5,63.55,42.22,57.51,15.03,15.02,10.42,16.92,6.17,10.81,7.24,10.6,73.24,77.87,57.1,67.97,341.57142857142856,40.57444656783038,348.73333333333335,51.663989548736225,89.7057142857143,230.81285714285715
Delhi,2015-05-18,66.85,172.35,9.2,47.64,55.88,40.95,7.46,15.04,79.02,1.69,3.99,,296.0,Poor,2015,5,Spring,345.0,297.0,396.0,388.0,97.16,77.52,97.87,97.57,188.39,186.28,240.34,336.82,57.63,75.5,63.55,42.7,20.15,15.03,15.02,15.11,8.4,6.17,10.81,8.79,70.29,73.24,77.87,87.93,328.42857142857144,37.83674203230308,346.0,52.22827877164103,85.31714285714285,207.31714285714287
Delhi,2015-05-19,89.85,240.31,16.42,75.47,70.51,40.32,8.04,14.58,79.55,1.82,5.59,,319.0,Very Poor,2015,5,Spring,296.0,345.0,297.0,346.0,66.85,97.16,77.52,96.34,172.35,188.39,186.28,293.26,47.64,57.63,75.5,43.04,15.04,20.15,15.03,10.84,7.46,8.4,6.17,6.27,79.02,70.29,73.24,83.43,324.57142857142856,37.11629086558959,343.1,51.18684502338711,84.39,199.75285714285715
Delhi,2015-05-20,67.41,176.25,21.7,52.69,60.6,42.24,6.11,20.3,57.17,2.01,4.94,,282.0,Poor,2015,5,Spring,319.0,296.0,345.0,328.0,89.85,66.85,97.16,83.42,240.31,172.35,188.39,174.52,75.47,47.64,57.63,48.61,14.58,15.04,20.15,9.08,8.04,7.46,8.4,8.14,79.55,79.02,70.29,55.62,318.0,40.34021979778163,339.43333333333334,51.50204772181593,82.10285714285715,200.0
Delhi,2015-05-21,75.54,335.13,27.16,53.03,63.55,56.95,8.25,14.85,42.61,2.16,5.19,,352.0,Very Poor,2015,5,Spring,282.0,319.0,296.0,291.0,67.41,89.85,66.85,78.06,176.25,240.31,172.35,196.08,52.69,75.47,47.64,42.22,20.3,14.58,15.04,10.42,6.11,8.04,7.46,7.24,57.17,79.55,79.02,57.1,326.7142857142857,40.123618504625995,338.1333333333333,50.64054075359057,81.74285714285715,219.86428571428573
Delhi,2015-05-22,67.91,235.99,34.97,56.84,77.1,45.91,8.32,14.77,64.34,1.8,3.94,,338.0,Very Poor,2015,5,Spring,352.0,282.0,319.0,396.0,75.54,67.41,89.85,97.87,335.13,176.25,240.31,240.34,53.03,52.69,75.47,63.55,14.85,20.3,14.58,15.02,8.25,6.11,8.04,10.81,42.61,57.17,79.55,77.87,318.42857142857144,27.403510376453237,337.1333333333333,50.32565215044702,77.46285714285715,219.2428571428571
Delhi,2015-05-23,69.02,313.73,38.94,52.79,75.32,36.5,7.06,10.73,66.63,1.52,3.62,,321.0,Very Poor,2015,5,Spring,338.0,352.0,282.0,297.0,67.91,75.54,67.41,77.52,235.99,335.13,176.25,186.28,56.84,53.03,52.69,75.5,14.77,14.85,20.3,15.03,8.32,8.25,6.11,6.17,64.34,42.61,57.17,73.24,321.85714285714283,25.725658860552524,335.6666666666667,50.12627732198848,76.24857142857142,237.45000000000002
Delhi,2015-05-24,79.1,251.52,32.09,56.29,69.04,37.22,8.56,18.96,60.08,7.08,7.12,,295.0,Poor,2015,5,Spring,321.0,338.0,352.0,345.0,69.02,67.91,75.54,97.16,313.73,235.99,335.13,188.39,52.79,56.84,53.03,57.63,10.73,14.77,14.85,20.15,7.06,8.32,8.25,8.4,66.63,64.34,42.61,70.29,314.7142857142857,25.164222524013987,332.73333333333335,49.834853703789875,73.66857142857143,246.46857142857147
